event_date,source,medium,campaign_id,campaign,device_category,sessions,page_views,item_views,add_to_carts,checkouts,leads,purchases,purchase_revenue
2025-01-23,facebook,paid_social,CMP-000036,Retargeting NA 2024,tablet,1,0,0,0,0,0,0,0.0
2025-01-11,google,cpc,CMP-000016, Enterprise ABM APAC 2024  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-01,facebook,paid_social,CMP-000063,competitor_search_global_2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-08,facebook,paid_social,CMP-000072,Creator Spark APAC FY25,tablet,0,1,0,0,0,0,0,0.0
2025-01-07,google,cpc,,BRAND SEARCH US 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-29,google,cpc,CMP-000037,Cart Recovery EMEA 2024,tablet,0,0,0,0,0,0,1,1420.66
2025-01-11,google,cpc,CMP-000043,Cart Recovery EMEA Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-12,tiktok,paid_social,CMP-000067,creator_spark_apac_2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-21,facebook,paid_social,CMP-000004,Regional Expansion US 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-18,google,cpc,,regional_expansion_global_fy25,mobile,0,1,0,0,0,0,0,0.0
2025-01-22,newsletter,email,CMP-000043,product_launch_us_q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-02,(direct),(none),CMP-000061,Cart Recovery US FY25,desktop,0,0,0,1,0,0,0,0.0
2025-01-15,tiktok,paid_social,CMP-000034,Regional Expansion APAC 2024,mobile,0,0,0,0,1,0,0,0.0
2025-01-18,facebook,paid_social,CMP-000064,regional_expansion_us_2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-30,facebook,paid_social,CMP-000080,HOLIDAY PROMO NA 2025,mobile,0,0,1,0,0,0,0,0.0
2025-01-06,tiktok,paid_social,CMP-000010, Creator Spark EMEA Q4  ,desktop,0,0,1,0,0,0,0,0.0
2025-01-18,google,cpc,CMP-000065, Cart Recovery APAC 2025  ,mobile,1,0,0,0,0,0,0,0.0
2025-01-15,facebook,paid_social,CMP-000009, Cart Recovery NA Q4  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-16,facebook,paid_social,CMP-000074,BRAND SEARCH APAC FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-05,facebook,paid_social,CMP-000073,creator_spark_na_q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-28,google,cpc,CMP-000071,product_launch_us_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-02,(direct),(none),CMP-000066,Holiday Promo NA FY25,mobile,0,0,0,0,0,0,1,585.5
2025-01-03,tiktok,paid_social,CMP-000010, Lifecycle Winback NA 2024  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-03,google,cpc,CMP-000077,RETARGETING US 2024,desktop,0,0,0,0,1,0,0,0.0
2025-01-16,google,cpc,CMP-000048,REGIONAL EXPANSION US 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-18,google,cpc,CMP-000049,Creator Spark NA 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-18,google,cpc,,Creator Spark US FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-25,google,cpc,CMP-000017,Brand Search NA FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-24,tiktok,paid_social,CMP-000070,Retargeting EMEA 2025,mobile,0,0,0,1,0,0,0,0.0
2025-01-17,tiktok,paid_social,CMP-000035, Product Launch NA 2025  ,mobile,0,0,0,0,1,0,0,0.0
2025-01-07,tiktok,paid_social,, Competitor Search NA FY25  ,tablet,0,1,0,0,0,0,0,0.0
2025-01-21,google,cpc,CMP-000028,Brand SEM EMEA FY25,mobile,0,0,0,1,0,0,0,0.0
2025-01-11,newsletter,email,,Brand Search Global 2024,desktop,1,0,0,0,0,0,0,0.0
2025-01-31,facebook,paid_social,CMP-000056,enterprise_abm_us_q4,desktop,0,0,1,0,0,0,0,0.0
2025-01-01,facebook,paid_social,CMP-000081,retargeting_apac_fy25,mobile,1,0,0,0,0,0,0,0.0
2025-01-29,(direct),(none),CMP-000076,Cart Recovery EMEA Q4,desktop,0,0,0,1,0,0,0,0.0
2025-01-15,(direct),(none),CMP-000006, Competitor Search Global 2025  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-30,newsletter,email,,Lifecycle Winback US FY25,tablet,0,1,0,0,0,0,0,0.0
2025-01-14,newsletter,email,CMP-000050,retargeting_apac_q4,mobile,0,0,0,0,0,1,0,0.0
2025-01-26,google,cpc,CMP-000032,HOLIDAY PROMO NA Q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-06,google,cpc,CMP-000053, Holiday Promo EMEA 2024  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-20,tiktok,paid_social,CMP-000063,Creator Spark US 2025,mobile,0,0,0,0,0,0,1,1488.65
2025-01-06,newsletter,email,CMP-000081,holiday_promo_apac_2025,mobile,0,0,0,0,0,1,0,0.0
2025-01-21,(direct),(none),CMP-000076, Enterprise ABM APAC FY25  ,desktop,0,0,0,0,0,1,0,0.0
2025-01-09,tiktok,paid_social,CMP-000045, Product Launch NA FY25  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-28,google,cpc,CMP-000008, Lifecycle Winback NA FY25  ,mobile,0,0,0,0,0,1,0,0.0
2025-01-26,google,cpc,,Cart Recovery US FY25,mobile,0,1,1,0,0,0,0,0.0
2025-01-01,google,cpc,,cart_recovery_global_2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-14,google,cpc,CMP-000038,enterprise_abm_us_2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-21,newsletter,email,CMP-000005,Competitor Search EMEA FY25,desktop,0,0,0,0,0,1,0,0.0
2025-01-24,google,cpc,CMP-000014,Competitor Search US Q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-20,tiktok,paid_social,CMP-000047,Product Launch APAC FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-06,google,cpc,CMP-000013,BRAND SEARCH EMEA 2025,tablet,0,0,1,0,0,0,0,0.0
2025-01-05,facebook,paid_social,CMP-000048,holiday_promo_global_2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-08,google,cpc,,Brand SEM APAC 2024,mobile,0,0,0,1,0,0,0,0.0
2025-01-21,tiktok,paid_social,CMP-000020,Product Launch NA Q4,mobile,0,0,0,0,0,0,1,492.6
2025-01-13,facebook,paid_social,CMP-000029,CREATOR SPARK APAC Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-05,google,cpc,CMP-000059, Holiday Promo EMEA 2024  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-11,google,cpc,CMP-000019,Retargeting Global Q4,desktop,0,0,1,0,0,0,0,0.0
2025-01-03,google,cpc,, Creator Spark NA 2025  ,desktop,0,0,0,0,0,0,1,802.2
2025-01-23,google,cpc,CMP-000022,BRAND SEARCH APAC 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-21,google,cpc,CMP-000023,Enterprise ABM EMEA FY25,mobile,0,0,0,0,0,0,1,416.09
2025-01-17,google,cpc,CMP-000052,Retargeting NA 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-18,google,cpc,CMP-000014,Competitor SEM NA 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-25,tiktok,paid_social,CMP-000033,Creator Spark NA 2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-06,google,cpc,CMP-000039,product_launch_na_2024,desktop,1,0,0,0,0,0,0,0.0
2025-01-01,google,cpc,CMP-000069, Enterprise ABM Global 2025  ,tablet,0,1,0,0,0,0,0,0.0
2025-01-11,(direct),(none),,Enterprise ABM APAC FY25,desktop,0,0,1,0,0,0,0,0.0
2025-01-28,google,cpc,CMP-000055,product_launch_apac_2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-05,google,cpc,CMP-000046,Brand Search Global FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-19,(direct),(none),CMP-000049,Regional Expansion APAC 2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-21,facebook,paid_social,CMP-000022, Retargeting APAC 2025  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-02,facebook,paid_social,CMP-000035, Creator Spark US FY25  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-08,google,cpc,CMP-000025,brand_search_emea_2025,tablet,0,0,0,0,0,0,1,1530.97
2025-01-13,google,cpc,,Holiday Promo APAC 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-30,google,cpc,CMP-000019, Competitor Search EMEA Q4  ,tablet,1,0,0,0,0,0,0,0.0
2025-01-12,(direct),(none),CMP-000064, Holiday Promo NA FY25  ,desktop,0,0,0,0,0,1,0,0.0
2025-01-25,google,cpc,CMP-000021,Enterprise ABM Global FY25,desktop,0,0,0,0,0,1,0,0.0
2025-01-15,google,cpc,CMP-000007, Brand Search EMEA Q4  ,desktop,0,0,1,0,0,0,0,0.0
2025-01-17,newsletter,email,CMP-000060,LIFECYCLE WINBACK GLOBAL 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-27,facebook,paid_social,CMP-000024,enterprise_abm_global_2024,desktop,1,0,0,0,0,0,0,0.0
2025-01-27,facebook,paid_social,,Enterprise ABM US FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-07,facebook,paid_social,CMP-000050,Enterprise ABM Global 2024,tablet,1,0,0,0,0,0,0,0.0
2025-01-03,newsletter,email,CMP-000003,Regional Expansion NA 2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-25,facebook,paid_social,CMP-000049,CREATOR SPARK US Q4,desktop,0,0,0,0,0,0,1,962.27
2025-01-02,partner,referral,CMP-000037,Brand Search NA 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-09,google,cpc,CMP-000045,LIFECYCLE WINBACK APAC Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-22,facebook,paid_social,CMP-000071,CREATOR SPARK NA FY25,mobile,0,0,0,0,0,0,1,1268.61
2025-01-24,google,cpc,CMP-000079, Holiday Promo APAC FY25  ,tablet,1,0,0,0,0,0,0,0.0
2025-01-04,facebook,paid_social,CMP-000065,cart_recovery_na_2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-14,(direct),(none),CMP-000080,creator_spark_emea_2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000045,brand_search_na_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-12,google,cpc,CMP-000035,holiday_promo_global_q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-20,(direct),(none),CMP-000041,regional_expansion_na_2024,mobile,0,0,0,0,1,0,0,0.0
2025-01-25,google,cpc,CMP-000061, Product Launch APAC FY25  ,mobile,0,0,0,0,0,0,1,558.53
2025-01-27,google,cpc,,brand_search_na_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-04,facebook,paid_social,CMP-000057,Cart Recovery US FY25,tablet,0,1,0,0,0,0,0,0.0
2025-01-11,facebook,paid_social,CMP-000014,Product Launch US 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-11,facebook,paid_social,CMP-000074,product_launch_us_2025,tablet,1,0,0,0,0,0,0,0.0
2025-01-07,google,cpc,CMP-000061,CART RECOVERY NA Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-20,tiktok,paid_social,CMP-000071,Retargeting APAC Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-08,google,cpc,CMP-000038,PRODUCT LAUNCH APAC 2025,mobile,0,0,0,0,0,1,0,0.0
2025-01-06,google,cpc,CMP-000009,Competitor SEM US FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-23,google,cpc,CMP-000037,cart_recovery_emea_2025,mobile,0,0,0,0,1,0,0,0.0
2025-01-25,partner,referral,CMP-000073,REGIONAL EXPANSION NA Q4,desktop,0,0,0,0,1,0,0,0.0
2025-01-09,(direct),(none),CMP-000032,Competitor SEM APAC 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-15,tiktok,paid_social,CMP-000048,CREATOR SPARK NA Q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000028,Product Launch Global 2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-03,newsletter,email,CMP-000014,Creator Spark EMEA Q4,mobile,0,0,1,0,0,0,0,0.0
2025-01-17,tiktok,paid_social,CMP-000032,retargeting_na_2024,mobile,0,0,0,0,0,0,1,756.03
2025-01-14,tiktok,paid_social,CMP-000054,CREATOR SPARK APAC 2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-20,tiktok,paid_social,CMP-000005,creator_spark_apac_2025,mobile,0,0,1,0,0,0,0,0.0
2025-01-15,(direct),(none),CMP-000027, Cart Recovery EMEA FY25  ,desktop,0,0,0,0,0,0,1,546.65
2025-01-08,tiktok,paid_social,, Regional Expansion NA Q4  ,desktop,0,0,1,0,0,0,0,0.0
2025-01-07,google,cpc,CMP-000052,Competitor Search US 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-07,newsletter,email,CMP-000012,Regional Expansion APAC 2024,mobile,0,0,0,1,0,0,0,0.0
2025-01-13,newsletter,email,CMP-000068, Retargeting APAC 2024  ,tablet,0,0,1,0,0,0,0,0.0
2025-01-26,facebook,paid_social,CMP-000027,Cart Recovery US FY25,tablet,0,0,0,0,0,0,1,1054.86
2025-01-11,tiktok,paid_social,, Retargeting EMEA 2025  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-31,google,cpc,CMP-000037,Brand Search APAC Q4,desktop,0,0,0,1,0,0,0,0.0
2025-01-01,facebook,paid_social,CMP-000004,regional_expansion_global_q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-04,facebook,paid_social,CMP-000062,Competitor SEM APAC 2025,mobile,0,0,0,0,1,0,0,0.0
2025-01-03,newsletter,email,CMP-000024,creator_spark_us_fy25,mobile,0,0,0,0,1,0,0,0.0
2025-01-25,google,cpc,CMP-000082,REGIONAL EXPANSION GLOBAL 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-30,tiktok,paid_social,CMP-000070, Brand Search Global 2024  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-21,google,cpc,CMP-000056,CREATOR SPARK APAC FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-20,tiktok,paid_social,CMP-000016,RETARGETING EMEA 2025,mobile,0,0,0,0,1,0,0,0.0
2025-01-16,newsletter,email,CMP-000060,ENTERPRISE ABM NA 2025,mobile,0,0,0,0,0,1,0,0.0
2025-01-04,google,cpc,CMP-000033,RETARGETING NA Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-16,tiktok,paid_social,CMP-000002,enterprise_abm_global_fy25,desktop,0,0,0,0,0,0,1,1082.62
2025-01-06,google,cpc,CMP-000011,Enterprise ABM US 2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-27,google,cpc,,Competitor Search APAC 2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-01,partner,referral,CMP-000016,brand_search_emea_fy25,mobile,0,0,0,0,0,0,1,1486.82
2025-01-14,partner,referral,CMP-000056,Regional Expansion NA 2025,tablet,0,0,1,0,0,0,0,0.0
2025-01-19,(direct),(none),CMP-000025,REGIONAL EXPANSION EMEA FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-03,google,cpc,CMP-000023,Cart Recovery NA Q4,desktop,0,0,0,1,0,0,0,0.0
2025-01-14,newsletter,email,CMP-000078, Cart Recovery Global 2025  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-01,google,cpc,CMP-000033,Enterprise ABM US Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-23,partner,referral,CMP-000006,Regional Expansion NA 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-08,facebook,paid_social,CMP-000024,CREATOR SPARK APAC 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-25,google,cpc,CMP-000026,cart_recovery_emea_fy25,mobile,0,1,0,0,0,0,0,0.0
2025-01-26,partner,referral,CMP-000060,Cart Recovery NA FY25,desktop,0,0,1,0,0,0,0,0.0
2025-01-17,newsletter,email,CMP-000021,Competitor SEM NA 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-27,google,cpc,CMP-000074,Regional Expansion APAC Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-09,google,cpc,CMP-000080,Creator Spark Global 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-08,google,cpc,CMP-000010, Product Launch EMEA Q4  ,mobile,0,0,1,0,0,0,0,0.0
2025-01-20,newsletter,email,CMP-000081,Competitor SEM EMEA 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-18,(direct),(none),CMP-000043, Regional Expansion US 2025  ,desktop,0,0,1,0,0,0,0,0.0
2025-01-11,newsletter,email,CMP-000014,lifecycle_winback_apac_q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-31,facebook,paid_social,,Lifecycle Winback APAC Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-11,newsletter,email,CMP-000065,Product Launch Global Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-05,tiktok,paid_social,CMP-000073,BRAND SEARCH GLOBAL 2025,desktop,1,0,0,0,0,0,0,0.0
2025-01-05,google,cpc,CMP-000032,creator_spark_apac_fy25,desktop,1,0,0,0,0,0,0,0.0
2025-01-09,facebook,paid_social,CMP-000048,CREATOR SPARK NA FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-11,google,cpc,CMP-000007, Enterprise ABM APAC 2024  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-21,google,cpc,CMP-000014,Brand SEM Global Q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-07,google,cpc,CMP-000078,CREATOR SPARK GLOBAL 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-24,google,cpc,CMP-000011,Brand SEM US 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-27,(direct),(none),,Enterprise ABM Global 2025,mobile,0,0,1,0,0,0,0,0.0
2025-01-28,tiktok,paid_social,CMP-000034,product_launch_emea_fy25,mobile,0,1,0,0,0,0,0,0.0
2025-01-08,tiktok,paid_social,CMP-000057,LIFECYCLE WINBACK APAC 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-26,google,cpc,,retargeting_global_2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-14,google,cpc,CMP-000037,Creator Spark NA Q4,mobile,0,0,0,0,1,0,0,0.0
2025-01-29,google,cpc,CMP-000003, Product Launch APAC FY25  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-27,google,cpc,CMP-000011,holiday_promo_us_q4,desktop,0,0,1,0,0,0,0,0.0
2025-01-22,tiktok,paid_social,CMP-000053,HOLIDAY PROMO NA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-06,facebook,paid_social,CMP-000074,Creator Spark NA Q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-23,google,cpc,,ENTERPRISE ABM GLOBAL FY25,mobile,0,0,1,0,0,0,0,0.0
2025-01-22,google,cpc,CMP-000046,Retargeting EMEA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-31,google,cpc,CMP-000070,Regional Expansion EMEA FY25,desktop,0,0,0,0,1,0,0,0.0
2025-01-20,facebook,paid_social,CMP-000036,Competitor SEM NA Q4,mobile,0,0,0,1,0,0,0,0.0
2025-01-26,facebook,paid_social,CMP-000076, Retargeting EMEA 2025  ,desktop,0,0,0,0,0,0,1,3027.88
2025-01-11,newsletter,email,CMP-000042,BRAND SEARCH EMEA 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-28,facebook,paid_social,CMP-000057,holiday_promo_na_2024,desktop,0,0,0,1,0,0,0,0.0
2025-01-09,tiktok,paid_social,CMP-000081,LIFECYCLE WINBACK GLOBAL Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-06,google,cpc,CMP-000059,Brand Search APAC FY25,desktop,0,1,0,0,0,0,0,0.0
2025-01-16,google,cpc,CMP-000022,CART RECOVERY US 2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-22,tiktok,paid_social,CMP-000077,Competitor SEM APAC FY25,desktop,0,0,0,0,0,0,1,809.24
2025-01-12,google,cpc,CMP-000044,retargeting_na_q4,tablet,1,0,0,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000008,Lifecycle Winback US FY25,mobile,1,0,0,0,0,0,0,0.0
2025-01-15,newsletter,email,CMP-000072,CREATOR SPARK US Q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-09,google,cpc,CMP-000057, Holiday Promo NA Q4  ,desktop,0,0,0,0,0,1,0,0.0
2025-01-07,facebook,paid_social,CMP-000046,Cart Recovery NA 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-15,tiktok,paid_social,CMP-000077, Retargeting Global Q4  ,mobile,0,0,0,0,1,0,0,0.0
2025-01-29,google,cpc,CMP-000034,Cart Recovery Global FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-17,google,cpc,CMP-000039,Product Launch NA FY25,mobile,0,0,1,0,0,0,0,0.0
2025-01-25,(direct),(none),CMP-000063,Product Launch EMEA 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-25,google,cpc,,Brand SEM NA 2024,mobile,0,1,0,0,0,0,0,0.0
2025-01-09,tiktok,paid_social,CMP-000064, Cart Recovery NA 2025  ,tablet,0,0,0,0,1,0,0,0.0
2025-01-18,partner,referral,CMP-000056, Lifecycle Winback NA Q4  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-19,newsletter,email,CMP-000022,Product Launch Global 2024,tablet,1,0,0,0,0,0,0,0.0
2025-01-11,partner,referral,,PRODUCT LAUNCH US FY25,mobile,0,0,0,0,0,0,1,680.81
2025-01-14,facebook,paid_social,,Lifecycle Winback EMEA Q4,desktop,0,0,0,1,0,0,0,0.0
2025-01-05,google,cpc,, Lifecycle Winback EMEA 2024  ,mobile,0,0,0,1,0,0,0,0.0
2025-01-03,google,cpc,CMP-000063,COMPETITOR SEARCH NA 2024,tablet,1,0,0,0,0,0,0,0.0
2025-01-24,(direct),(none),CMP-000053, Cart Recovery Global Q4  ,mobile,0,0,0,0,0,0,1,1467.5
2025-01-03,facebook,paid_social,CMP-000017, Retargeting EMEA 2024  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-06,facebook,paid_social,CMP-000018,Brand Search NA 2024,tablet,0,1,0,0,0,0,0,0.0
2025-01-29,google,cpc,CMP-000003,Competitor Search NA 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-21,facebook,paid_social,CMP-000021,product_launch_na_fy25,desktop,0,0,0,1,0,0,0,0.0
2025-01-25,facebook,paid_social,CMP-000078,Product Launch EMEA 2025,tablet,0,1,0,0,0,0,0,0.0
2025-01-30,(direct),(none),CMP-000023,Cart Recovery APAC 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-31,(direct),(none),CMP-000070,BRAND SEARCH NA 2024,mobile,0,0,1,0,0,0,0,0.0
2025-01-31,facebook,paid_social,CMP-000022,Competitor SEM Global 2024,mobile,0,0,0,1,0,0,0,0.0
2025-01-03,facebook,paid_social,CMP-000074,Product Launch Global 2025,mobile,0,0,1,0,0,0,0,0.0
2025-01-08,facebook,paid_social,CMP-000025,brand_search_na_fy25,desktop,1,0,0,0,0,0,0,0.0
2025-01-17,newsletter,email,CMP-000011,Holiday Promotion APAC Q4,mobile,0,0,0,1,0,0,0,0.0
2025-01-21,google,cpc,CMP-000066,COMPETITOR SEARCH EMEA 2024,desktop,0,1,0,0,0,0,0,0.0
2025-01-11,google,cpc,CMP-000070, Competitor Search APAC Q4  ,desktop,0,0,0,0,1,0,0,0.0
2025-01-14,tiktok,paid_social,,Cart Recovery Global 2024,desktop,0,0,0,0,0,1,0,0.0
2025-01-07,(direct),(none),CMP-000007,Product Launch NA 2025,desktop,0,0,0,0,0,0,1,791.32
2025-01-17,(direct),(none),CMP-000041, Product Launch US FY25  ,mobile,0,0,1,0,0,0,0,0.0
2025-01-24,google,cpc,,Creator Spark APAC 2024,mobile,1,0,0,0,0,0,0,0.0
2025-01-31,newsletter,email,CMP-000008, Competitor Search US 2025  ,desktop,1,0,0,0,0,0,0,0.0
2025-01-17,partner,referral,CMP-000036,holiday_promo_emea_2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-29,newsletter,email,CMP-000053,BRAND SEARCH NA Q4,mobile,0,1,0,0,0,0,0,0.0
2025-01-28,newsletter,email,CMP-000018,Lifecycle Winback EMEA Q4,desktop,0,0,1,0,0,0,0,0.0
2025-01-11,google,cpc,CMP-000030, Regional Expansion EMEA FY25  ,mobile,1,0,0,0,0,0,0,0.0
2025-01-31,tiktok,paid_social,CMP-000033,Lifecycle Winback NA 2025,mobile,1,0,0,0,0,0,0,0.0
2025-01-31,facebook,paid_social,CMP-000032, Regional Expansion EMEA FY25  ,mobile,1,0,0,0,0,0,0,0.0
2025-01-12,facebook,paid_social,CMP-000059,Brand SEM Global 2025,desktop,0,1,0,0,0,0,0,0.0
2025-01-27,google,cpc,CMP-000075,Creator Spark Global 2025,mobile,0,1,0,0,0,0,0,0.0
2025-01-27,facebook,paid_social,CMP-000060,Cart Recovery NA Q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-15,newsletter,email,CMP-000057,competitor_search_us_2024,desktop,1,0,0,0,0,0,0,0.0
2025-01-29,tiktok,paid_social,CMP-000073,Competitor Search US FY25,mobile,0,1,0,0,0,0,0,0.0
2025-01-15,facebook,paid_social,,RETARGETING NA Q4,mobile,1,0,0,0,0,0,0,0.0
2025-01-19,facebook,paid_social,, Lifecycle Winback APAC Q4  ,mobile,0,0,1,0,0,0,0,0.0
2025-01-26,(direct),(none),, Brand Search US Q4  ,mobile,0,1,0,0,0,0,0,0.0
2025-01-24,google,cpc,CMP-000032,HOLIDAY PROMO NA 2025,mobile,0,0,0,1,0,0,0,0.0
2025-01-01,google,cpc,CMP-000006,Brand SEM US FY25,desktop,0,0,0,0,0,0,1,456.9
2025-01-08,google,cpc,CMP-000013,PRODUCT LAUNCH GLOBAL Q4,desktop,1,0,0,0,0,0,0,0.0
2025-01-20,google,cpc,CMP-000065, Enterprise ABM Global FY25  ,desktop,0,1,0,0,0,0,0,0.0
2025-01-03,google,cpc,CMP-000030, Creator Spark EMEA Q4  ,desktop,0,0,0,1,0,0,0,0.0
2025-01-07,facebook,paid_social,CMP-000058,creator_spark_apac_2025,desktop,0,0,0,0,1,0,0,0.0
2025-01-03,google,cpc,CMP-000049,CART RECOVERY NA 2024,desktop,0,0,1,0,0,0,0,0.0
2025-01-23,(direct),(none),CMP-000057,LIFECYCLE WINBACK US 2025,tablet,0,0,1,0,0,0,0,0.0
2025-01-18,newsletter,email,CMP-000023,Competitor Search EMEA 2024,mobile,0,0,0,0,0,1,0,0.0
2025-01-15,facebook,paid_social,CMP-000074,Retargeting Global 2024,mobile,0,0,0,1,0,0,0,0.0
2025-01-09,newsletter,email,,brand_search_emea_fy25,mobile,0,0,1,0,0,0,0,0.0
2025-01-05,newsletter,email,CMP-000021,lifecycle_winback_global_2025,mobile,0,0,0,0,0,1,0,0.0
2025-01-15,facebook,paid_social,CMP-000067, Creator Spark US Q4  ,mobile,0,0,0,0,0,0,1,442.13
2025-01-24,(direct),(none),CMP-000058,regional_expansion_emea_2025,mobile,0,0,0,0,0,1,0,0.0
2025-01-25,google,cpc,CMP-000030,Retargeting Global 2024,tablet,0,1,0,0,0,0,0,0.0
2025-01-19,newsletter,email,CMP-000034,Creator Spark US Q4,tablet,0,1,0,0,0,0,0,0.0
2025-01-01,tiktok,paid_social,CMP-000046,lifecycle_winback_us_q4,desktop,0,1,0,0,0,0,0,0.0
2025-01-19,facebook,paid_social,CMP-000024,LIFECYCLE WINBACK US 2024,mobile,0,0,0,0,0,0,1,531.83
